1595538351.000000, 1595538351.000000, 1595538351.000000
32.000000, 32.000000, 32.000000
-63,9,7
-64,9,7
-63,9,7
-63,9,8
-63,9,7
-63,9,7
-63,9,7
-63,9,7
-63,9,7
-63,9,7
-63,9,7
-64,9,7
-63,9,7
-63,9,7
-63,10,7
-63,9,7
-63,9,7
-63,9,7
-63,9,7
-63,9,7
-63,9,7
-63,9,7
-64,9,7
-64,8,7
-63,9,7
-64,9,7
-63,9,7
-63,9,6
-63,9,7
-63,9,6
-63,9,7
-64,9,7
-64,8,6
-65,9,6
-64,8,6
-63,8,7
-63,8,7
-63,9,7
-63,8,7
-64,9,7
-63,9,6
-63,8,7
-64,8,7
-63,8,7
-64,8,6
-64,8,7
-63,8,6
-63,9,7
-63,9,6
-63,9,7
-63,9,6
-63,8,6
-63,8,7
-63,8,6
-64,8,7
-64,8,6
-63,8,7
-64,8,6
-64,8,7
-64,8,7
-63,8,6
-64,8,7
-63,8,7
-64,8,6
-63,8,6
-64,8,6
-63,8,7
-64,8,7
-63,8,6
-63,8,7
-63,8,7
-63,8,7
-64,8,6
-64,8,6
-63,8,6
-64,9,7
-63,9,7
-63,9,6
-63,9,7
-63,9,7
-63,9,7
-63,9,7
-64,9,7
-63,8,7
-63,7,7
-64,8,7
-64,8,7
-64,8,6
-64,8,6
-64,8,6
-64,8,6
-64,8,7
-64,8,6
-63,9,6
-64,8,6
-64,8,6
-63,8,7
-64,8,6
-64,8,7
-63,9,7
-64,9,6
-64,9,6
-63,9,6
-63,9,6
-63,9,7
-63,9,7
-63,9,6
-64,8,6
-63,8,7
-63,8,7
-64,8,7
-64,8,7
-63,8,7
-63,9,7
-64,8,7
-63,8,7
-64,9,7
-63,8,7
-63,8,7
-65,9,6
-64,8,7
-64,8,7
-63,8,7
-64,8,7
-63,8,7
-63,8,7
-63,8,7
-64,8,7
-63,8,7
-63,8,7
-63,8,7
-64,8,7
-64,8,7
-63,8,7
-64,8,7
-64,8,7
-63,8,7
-64,8,7
-63,8,7
-64,8,7
-64,7,7
-63,7,7
-64,7,7
-64,7,7
-63,7,7
-63,8,7
-63,8,7
-64,8,7
-64,7,7
-64,8,7
-63,8,7
-64,8,7
-63,8,7
-64,7,7
-64,7,7
-63,7,7
-63,8,7
-63,8,7
-64,8,7
-64,7,7
-63,7,7
-63,8,7
-64,7,7
-63,8,8
-64,8,7
-63,8,7
-64,8,7
-63,8,7
-63,8,7
-63,8,7
-63,8,7
-64,8,7
-64,8,7
-64,7,7
-63,8,7
-63,8,7
-63,8,7
-63,8,7
-64,8,7
-63,8,7
-63,8,7
-63,8,7
-64,8,7
-63,8,7
-64,8,7
-64,8,7
-63,8,7
-64,8,7
-64,8,7
-64,8,7
-63,8,7
-63,8,7
-64,8,7
-63,8,7
-63,8,7
-64,8,7
-63,8,7
-63,8,7
-64,8,7
-63,8,7
-63,8,7
-64,8,7
-63,8,7
-63,8,7
-63,8,7
-63,8,7
-63,8,7
-63,8,7
-63,8,7
-63,8,7
-63,8,7
-63,8,7
-63,8,7
-63,8,7
-64,8,7
-63,8,7
-63,8,7
-63,8,7
-63,8,7
-64,8,8
-64,8,7
-63,8,7
-63,8,7
-63,8,7
-64,8,7
-63,8,8
-63,8,8
-64,8,7
-64,8,7
-64,8,7
-63,7,7
-64,7,7
-64,8,7
-63,8,7
-64,7,7
-63,7,7
-63,7,7
-63,7,7
-63,7,7
-63,7,7
-64,8,7
-63,7,7
-63,7,7
-64,8,7
-63,8,7
-64,8,7
-64,7,7
-63,7,7
-64,7,7
-64,8,7
-64,7,7
-64,7,7
-63,8,7
-63,8,7
-63,8,7
-64,8,7
-63,8,7
-63,7,7
-64,8,7
-63,7,7
-63,8,7
-63,7,7
-64,7,7
-64,7,7
-64,7,7
-64,7,7
-63,8,7
-63,7,7
-64,8,7
-64,8,7
-64,8,7
-64,8,7
-63,8,7
-63,8,7
-64,8,7
-63,8,7
-64,8,7
-63,8,7
-64,8,7
-63,8,7
-64,8,8
-64,8,8
-63,8,8
-63,8,7
-63,8,7
-63,8,8
-64,8,7
-63,6,7
-65,8,7
-64,7,7
-64,7,7
-64,7,7
-65,7,8
-64,7,9
-63,8,8
-63,9,5
-63,10,7
-63,9,9
-62,10,7
-62,12,4
-62,10,5
-63,12,6
-63,11,6
-64,11,6
-63,11,6
-64,11,5
-64,10,6
-64,10,5
-64,10,6
-63,10,5
-65,11,5
-65,10,7
-63,9,7
-64,10,6
-62,11,5
-63,12,3
-64,11,4
-64,11,4
-63,10,4
-63,10,5
-64,10,5
-63,10,5
-64,10,5
-63,10,5
-63,10,4
-63,10,4
-63,10,4
-63,10,5
-63,10,4
-64,10,4
-63,10,4
-64,10,4
-64,10,5
-64,9,4
-63,10,5
-65,10,5
-66,8,7
-62,9,13
-66,10,2
-65,11,2
-63,12,-2
-61,15,2
-63,13,2
-63,13,2
-63,12,2
-62,13,2
-63,13,2
-62,13,2
-62,13,2
-64,12,0
-64,12,0
-63,12,0
-63,13,0
-63,12,0
-63,12,0
-63,12,0
-63,12,1
-62,13,0
-63,12,0
-63,12,0
-64,12,0
-63,13,0
-63,13,1
-64,12,0
-61,12,2
-62,11,4
-67,11,-1
-63,10,0
-63,11,2
-63,14,4
-61,13,3
-60,14,2
-63,14,1
-65,12,5
-63,11,6
-61,13,4
-61,13,5
-64,12,5
-61,14,6
-63,13,6
-63,12,6
-62,11,6
-63,12,5
-62,12,5
-63,13,4
-63,13,3
-63,12,4
-63,12,4
-63,12,4
-63,12,4
-63,12,4
-63,12,4
-63,12,4
-63,12,4
-63,12,4
-63,12,4
-64,12,5
-63,12,4
-64,12,3
-63,12,3
-67,12,1
-70,11,3
-69,12,1
-63,14,6
-55,15,27
-61,16,27
-58,12,16
-52,18,1
-54,19,-1
-58,17,8
-60,18,0
-63,20,-22
-58,20,-31
-59,19,-23
-66,13,-13
-70,13,-8
-59,16,-13
-58,13,-3
-60,16,-5
-62,15,-5
-59,15,-10
-55,17,-13
-57,17,-6
-62,14,-6
-58,10,-12
-59,10,-14
-60,9,-17
-65,9,-20
-65,8,-15
-64,7,-14
-60,5,-16
-63,3,-22
-59,4,-16
-67,5,-15
-69,2,-10
-80,2,-17
-84,5,-19
-71,10,-3
-65,13,4
-63,14,0
-36,20,-2
-3,30,19
15,31,35
13,22,66
2,16,73
-30,9,64
-30,11,61
-29,13,61
-25,13,61
-26,12,60
-27,12,61
-24,12,71
-36,13,61
-19,7,63
-23,8,58
-16,7,58
-20,7,56
-25,13,61
-18,12,67
-21,13,63
-19,13,60
-18,12,59
-21,13,60
-21,13,63
-22,11,62
-20,11,58
-22,9,57
-22,8,59
-16,10,63
-23,3,62
-19,5,61
-17,-5,66
-16,-14,64
-10,-13,58
-15,2,49
-21,11,53
-15,14,53
-44,19,41
-53,22,37
-56,25,26
-50,43,-1
-55,44,-3
-63,41,-6
-54,40,-19
-54,36,-30
-62,27,-42
-55,19,-39
-54,17,-38
-50,19,-31
-55,19,-26
-57,21,-24
-52,26,-14
-61,28,-8
-66,29,-4
-69,31,2
-73,31,4
-78,32,8
-73,35,16
-68,38,19
-66,38,18
-61,32,20
-61,31,22
-49,31,21
-34,27,21
-40,24,25
-35,21,33
-27,20,34
-21,19,37
-8,11,49
-10,-1,67
-3,-3,68
8,-7,57
13,-10,67
3,-15,72
11,-18,66
14,-13,54
12,-10,56
-2,-9,63
4,-6,66
11,-2,68
3,6,60
13,8,61
10,1,62
8,7,99
9,9,99
2,14,61
-5,15,61
-2,16,62
-8,7,46
-30,10,34
-34,12,31
-34,11,56
-68,10,27
-68,28,1
-64,25,26
-83,25,21
-63,19,12
-47,15,40
-65,4,38
-53,10,20
-57,17,26
-60,12,20
-64,12,29
-50,20,29
-49,19,25
-63,9,31
-57,13,26
-62,11,24
-57,6,29
-57,12,28
-54,11,31
-57,12,26
-65,10,26
-57,14,21
-57,10,20
-63,9,17
-77,6,28
-57,10,36
-52,13,19
-44,15,29
-53,9,36
-49,14,35
-55,17,23
-69,7,36
-54,8,44
-53,10,39
-58,5,38
-48,12,48
-44,14,36
-41,15,45
-41,15,45
-36,17,50
-39,15,50
-43,13,51
-50,15,49
-47,17,51
-55,18,53
-58,26,55
-51,24,55
-30,16,50
-8,6,46
-6,12,33
-5,10,44
-1,11,53
-7,11,56
-38,12,47
-35,19,56
-42,13,78
-61,18,61
-57,20,44
-52,16,41
-47,14,34
-49,12,31
-50,10,35
-50,12,40
-53,9,43
-52,5,49
-44,7,45
-44,8,43
-43,10,45
-47,8,43
-47,11,41
-53,9,46
-51,6,44
-50,6,42
-47,8,41
-47,9,43
-46,9,43
-45,10,43
-40,13,44
-39,6,43
-45,7,34
-52,10,41
-53,9,47
-42,9,41
-39,10,43
-36,14,40
-55,11,44
-72,3,57
-50,8,34
-53,9,43
-50,9,43
-44,9,43
-42,10,45
-41,11,44
-76,-4,50
-38,4,43
-56,5,44
-49,8,43
-48,9,40
-46,10,44
-49,11,47
-48,12,47
-43,11,40
-52,4,46
-47,11,41
-44,19,37
-42,14,48
-47,12,42
-50,10,42
-53,5,42
-54,6,43
-37,12,30
-43,13,28
-67,10,40
-51,9,35
-50,13,29
-64,9,28
-61,10,31
-51,7,35
-45,13,31
-61,10,38
-66,12,41
-40,11,35
-64,6,32
-58,6,34
-58,12,30
-62,7,26
-59,11,29
-51,10,30
-54,8,30
-56,11,31
-55,8,31
-57,8,31
-57,9,30
-59,8,30
-58,8,31
-58,7,32
-66,2,39
-66,-1,42
-57,11,28
-78,11,21
-68,12,27
-23,17,30
-38,17,55
-40,20,65
-15,14,55
-13,14,52
-16,22,57
-18,18,55
-17,19,57
-15,16,58
-25,18,59
-30,16,58
-30,14,59
-28,15,58
-30,15,57
-21,14,59
-26,17,57
-25,18,55
-23,19,51
-19,17,49
-30,22,52
-38,20,61
-29,14,62
-22,12,60
-28,13,59
-26,14,58
-26,14,56
-30,17,54
-29,18,51
-32,19,51
-33,18,56
-29,19,57
-33,12,51
-43,16,46
-42,13,47
-50,13,42
-42,13,41
-44,12,38
-61,9,15
-65,13,13
-60,11,7
-63,15,-3
-67,13,-4
-61,12,-10
-61,16,-18
-59,15,-17
-59,14,-22
-59,15,-27
-58,15,-26
-58,17,-27
-57,17,-29
-57,15,-27
-58,14,-23
-58,15,-27
-57,15,-25
-59,15,-22
-58,16,-23
-57,16,-24
-55,15,-23
-54,16,-22
-57,15,-22
-56,15,-22
-57,15,-21
-60,15,-20
-59,15,-19
-59,16,-21
-58,15,-21
-58,15,-21
-59,15,-22
-59,14,-21
-60,13,-21
-60,14,-21
-58,15,-21
-58,15,-22
-56,15,-22
-56,15,-22
-57,15,-22
-58,15,-22
-58,15,-21
-57,15,-21
-59,15,-21
-59,15,-21
-58,16,-21
-58,15,-21
-58,15,-21
-58,14,-21
-59,14,-22
-58,15,-21
-57,15,-22
-58,15,-22
-59,15,-21
-59,15,-21
-60,15,-21
-59,14,-19
-59,15,-19
-59,15,-19
-59,15,-19
-60,15,-19
-60,14,-18
-58,14,-18
-57,15,-19
-58,15,-19
-58,15,-19
-58,15,-20
-59,14,-20
-59,13,-19
-59,14,-19
-60,14,-18
-61,15,-18
-64,12,-13
-60,11,-9
-67,12,-10
-66,9,0
-66,9,-1
-60,13,-8
-57,16,-15
-56,16,-18
-57,16,-24
-56,16,-30
-56,17,-30
-61,13,-23
-68,11,-14
-68,12,-13
-72,10,-4
-64,14,-1
-58,16,-4
-51,19,-13
-47,22,-18
-48,23,-21
-53,21,-25
-56,19,-26
-61,17,-23
-62,16,-21
-62,16,-20
-61,16,-20
-61,16,-18
-60,17,-17
-58,17,-18
-56,18,-19
-55,18,-19
-57,19,-20
-56,19,-20
-57,18,-21
-57,18,-21
-56,18,-21
-57,17,-21
-58,17,-21
-59,17,-21
-58,16,-21
-61,15,-20
-60,15,-19
-61,15,-19
-60,15,-19
-59,16,-19
-57,17,-20
-55,17,-22
-54,17,-24
-51,15,-25
-53,17,-24
-57,17,-23
-62,15,-20
-65,13,-18
-63,11,-16
-64,11,-15
-63,12,-15
-62,12,-16
-61,13,-16
-60,14,-16
-58,15,-18
-59,14,-19
-59,13,-19
-60,11,-19
-60,12,-18
-61,13,-17
-61,13,-17
-61,13,-17
-60,14,-17
-60,14,-17
-60,13,-17
-60,12,-17
-60,13,-17
-60,13,-17
-61,14,-17
-61,14,-17
-61,14,-17
-59,12,-18
-58,12,-18
-58,13,-19
-63,14,-20
-61,15,-20
-59,14,-15
-63,14,-14
-60,14,-19
-61,13,-21
-53,15,-23
-59,13,-31
-55,12,-32
-50,18,-44
-44,15,-41
-51,13,-40
-54,12,-21
-62,11,-11
-78,11,7
-94,8,20
-85,4,30
-58,3,23
-45,10,3
-42,15,-5
-48,22,-19
-50,24,-28
-51,25,-34
-53,20,-37
-54,17,-33
-57,16,-33
-60,15,-33
-61,12,-31
-60,12,-30
-58,14,-28
-58,13,-27
-56,14,-26
-58,15,-26
-57,16,-25
-56,16,-26
-55,16,-27
-54,17,-27
-54,17,-27
-53,18,-29
-52,17,-30
-51,18,-31
-51,19,-32
-50,18,-32
-52,19,-32
-53,18,-32
-53,17,-30
-55,17,-29
-57,18,-27
-57,19,-27
-53,19,-26
-50,19,-28
-48,19,-32
-46,21,-36
-46,21,-38
-48,20,-39
-49,20,-40
-49,20,-39
-48,18,-38
-49,18,-35
-49,18,-34
-50,18,-33
-50,19,-33
-51,19,-33
-51,19,-34
-50,18,-34
-50,18,-35
-49,19,-36
-49,19,-36
-48,19,-35
-49,20,-35
-49,20,-35
-49,18,-36
-44,19,-40
-40,19,-43
-39,19,-47
-42,17,-50
-43,18,-47
-54,15,-38
-65,15,-24
-71,15,-16
-79,13,-9
-71,11,-1
-62,12,-1
-46,18,-8
-42,22,-12
-42,28,-22
-44,27,-30
-44,26,-32
-45,24,-40
-47,23,-41
-49,21,-41
-51,20,-41
-52,18,-37
-54,18,-37
-55,18,-34
-54,18,-30
-54,19,-30
-52,20,-29
-50,20,-29
-50,20,-29
-51,21,-30
-51,20,-31
-51,20,-32
-51,20,-32
-51,21,-32
-52,20,-34
-51,19,-32
-51,19,-32
-50,19,-32
-52,19,-31
-52,20,-31
-54,20,-31
-52,19,-30
-52,19,-30
-51,18,-30
-52,18,-30
-54,18,-31
-54,18,-31
-55,18,-31
-59,18,-30
-58,19,-29
-54,19,-28
-45,21,-31
-36,25,-38
-31,25,-43
-30,26,-47
-47,21,-41
-55,19,-38
-66,18,-33
-59,16,-22
-54,16,-24
-47,19,-30
-45,20,-34
-47,20,-36
-50,20,-37
-51,19,-36
-52,19,-35
-51,19,-34
-49,19,-33
-46,18,-34
-46,19,-35
-46,20,-37
-42,20,-41
-34,19,-52
-30,21,-55
-35,16,-57
-43,10,-52
-56,5,-46
-76,4,-29
-87,2,-3
-73,2,6
-57,7,0
-48,11,-14
-47,12,-21
-50,16,-31
-52,18,-35
-56,19,-39
-57,17,-37
-56,15,-35
-54,13,-32
-54,14,-30
-53,15,-28
-53,16,-28
-53,16,-29
-53,16,-29
-54,16,-29
-55,15,-30
-54,15,-30
-55,15,-31
-52,16,-31
-54,16,-32
-52,16,-31
-52,16,-31
-53,16,-31
-54,15,-29
-55,15,-30
-55,15,-30
-55,14,-30
-56,14,-30
-57,15,-29
-61,14,-27
-64,13,-26
-60,14,-26
-52,16,-29
-50,17,-29
-45,21,-31
-41,24,-36
-40,25,-38
-36,24,-39
-41,23,-42
-46,21,-41
-53,19,-36
-57,19,-38
-61,17,-33
-53,17,-28
-48,20,-30
-39,24,-37
-33,25,-40
-31,24,-40
-49,22,-40
-62,17,-35
-64,16,-33
-59,16,-30
-45,20,-29
-43,22,-32
-39,26,-36
-41,24,-38
-44,22,-37
-58,19,-31
-63,18,-29
-66,18,-26
-58,16,-22
-57,17,-23
-47,20,-27
-43,22,-33
-43,23,-36
-41,24,-37
-42,24,-40
-42,24,-41
-46,22,-42
-55,19,-42
-59,19,-41
-60,17,-33
-49,19,-20
-51,20,-13
-52,20,-9
-47,21,-17
-48,16,-24
-67,22,-37
-63,19,-34
-58,14,-26
-60,16,-25
-53,17,-26
-47,25,-31
-47,24,-36
-45,21,-37
-45,21,-37
-44,22,-38
-42,22,-39
-43,22,-40
-43,21,-41
-44,21,-42
-44,21,-44
-44,21,-44
-42,21,-44
-43,20,-44
-43,20,-44
-43,21,-42
-42,21,-42
-42,21,-41
-42,22,-41
-42,22,-40
-43,22,-40
-41,22,-41
-41,22,-42
-41,22,-41
-42,22,-40
-43,21,-41
-41,21,-41
-44,20,-41
-44,20,-41
-44,20,-40
-46,20,-40
-46,20,-39
-46,19,-39
-45,19,-40
-46,18,-40
-46,18,-41
-46,18,-40
-45,18,-40
-45,18,-40
-45,18,-40
-46,18,-39
-46,18,-39
-47,18,-39
-47,18,-39
-47,17,-39
-48,17,-39
-49,17,-39
-48,17,-37
-48,16,-36
-50,16,-36
-53,16,-33
-54,16,-33
-53,16,-31
-53,16,-30
-53,16,-29
-54,17,-29
-53,17,-29
-54,17,-29
-54,17,-30
-54,17,-29
-54,17,-29
-52,17,-28
-54,16,-28
-55,16,-28
-56,16,-27
-58,15,-26
-57,14,-26
-59,14,-26
-59,15,-24
-59,16,-19
-65,15,-17
-67,13,-16
-54,14,-10
-73,15,-11
-71,13,-8
-66,11,-7
-50,15,12
-57,16,28
-56,17,46
-41,18,52
-55,12,46
-70,15,40
-69,19,44
-63,15,44
-50,17,42
-52,19,42
-38,22,53
-37,19,44
-39,20,38
-33,22,37
-33,26,24
-34,29,17
-36,28,11
-35,25,1
-38,23,-6
-37,20,-11
-39,16,-19
-43,14,-25
-42,15,-41
-43,18,-46
-46,24,-45
-55,39,-49
-61,46,-49
-73,52,-48
-76,44,-42
-80,37,-43
-72,26,-42
-64,20,-39
-61,16,-35
-53,12,-30
-50,12,-28
-48,10,-25
-45,8,-22
-42,6,-20
-41,6,-22
-42,2,-31
-42,-4,-38
-47,-5,-43
-51,-6,-52
-54,-5,-53
-58,2,-56
-60,11,-51
-60,15,-50
-63,15,-51
-63,11,-52
-63,9,-52
-61,6,-51
-61,5,-48
-53,3,-38
-51,1,-28
-53,3,-23
-50,4,-17
-55,1,-3
-59,6,8
-59,8,13
-54,12,13
-53,13,19
-45,16,37
-36,20,44
-29,23,47
-22,23,53
-32,19,58
-29,18,57
-34,13,53
-27,13,60
-32,12,64
-29,12,63
-15,12,58
-19,9,53
-23,9,60
-26,12,58
-26,12,57
-24,14,55
-23,14,57
-15,11,58
-17,14,62
-14,16,47
-20,8,45
-43,13,53
-37,13,66
-33,15,59
-24,13,55
-32,12,55
-35,9,53
-46,5,60
-52,5,66
-44,9,70
-40,20,52
-41,25,39
-26,33,6
-14,34,-17
-26,27,-32
-46,25,-52
-54,18,-56
-57,11,-51
-53,14,-47
-47,15,-42
-50,15,-36
-43,18,-36
-46,19,-39
-45,17,-37
-42,14,-40
-43,14,-35
-49,18,-33
-49,14,-39
-47,16,-39
-47,16,-39
-46,16,-38
-47,15,-39
-48,16,-38
-49,16,-37
-49,15,-37
-48,18,-37
-48,18,-38
-48,17,-38
-48,18,-38
-49,18,-40
-48,17,-42
-45,16,-42
-46,15,-42
-48,15,-43
-49,13,-43
-47,14,-39
-44,17,-34
-48,20,-34
-51,22,-35
-51,23,-33
-52,23,-33
-53,21,-32
-52,21,-29
-48,21,-29
-51,21,-32
-53,23,-33
-50,23,-28
-55,23,-26
-50,22,-27
-53,23,-28
-58,20,-25
-53,20,-19
-45,21,-15
-54,22,-21
-60,22,-20
-58,23,-20
-57,22,-18
-57,21,-14
-57,20,-12
-58,21,-14
-61,21,-15
-60,22,-12
-59,22,-13
-60,23,-12
-60,22,-9
-57,21,-8
-57,20,-8
-56,20,-5
-58,21,-8
-59,21,-11
-59,21,-12
-57,22,-9
-58,21,-7
-61,23,-9
-61,23,-9
-60,22,-7
-61,22,-12
-61,22,-14
-57,21,-10
-60,20,-10
-61,21,-11
-61,20,-11
-60,19,-9
-60,20,-10
-60,19,-10
-59,18,-9
-59,18,-9
-61,18,-10
-61,19,-10
-60,19,-10
-62,19,-10
-62,19,-11
-61,19,-10
-60,18,-10
-61,19,-11
-61,18,-11
-58,18,-9
-60,18,-10
-60,19,-9
-63,18,-10
-60,18,-8
-62,18,-10
-60,19,-11
-60,19,-10
-60,18,-9
-61,19,-10
-61,19,-10
-60,19,-9
-61,19,-10
-61,19,-11
-61,18,-11
-61,19,-11
-60,18,-10
-61,18,-10
-61,18,-10
-60,18,-10
-61,18,-9
-61,18,-9
-61,19,-9
-60,18,-9
-61,19,-10
-61,19,-10
-61,19,-9
-60,19,-8
-61,19,-9
-61,19,-10
-61,19,-9
-60,18,-9
-61,18,-9
-62,18,-10
-61,18,-8
-60,18,-9
-61,19,-9
-60,18,-8
-61,18,-8
-62,19,-9
-61,18,-9
-61,18,-8
-60,18,-8
-61,18,-8
-61,18,-8
-60,18,-8
-60,18,-8
-58,18,-7
-63,18,-8
-61,18,-8
-59,18,-6
-61,15,-6
-65,17,-9
-62,19,-9
-61,18,-8
